id;date;author;post;gold_label;gold_score
1225;2000-01-01;8 Sidor;Lygia Bojungas böcker finns också på svenska , till exempel Den gula väskan , Kompisarna och Min vän målaren .;NEUTRAL;0
1226;2000-01-01;8 Sidor;Det är hittills bara Arafats familj och en nära vän som har fått besöka honom .;NEUTRAL;0
1227;2000-01-01;8 Sidor;Kurdo Baksi är vän till Dawit Isaak .;NEUTRAL;0
1228;2000-01-01;8 Sidor;Pappans vän straffas med fängelse i tre år .;NEGATIVE;-1
1229;2000-01-01;8 Sidor;Pappan och en vän till honom gjorde det .;NEUTRAL;0
1230;2000-01-01;8 Sidor;Den tredje är en vän till pappan .;NEUTRAL;0
1231;2000-01-01;8 Sidor;Trots att hon är rädd blir hon vän med slottets förtrollande invånare .;POSITIVE;1
1232;2000-01-01;8 Sidor;Björn Lindeblad ville fira sin vän Lasse Gustavson på födelsedagen .;NEUTRAL;0
1233;2000-01-01;8 Sidor;Lars Lindgren har åkt på resor tillsammans med en vän och låtit facket betala .;NEUTRAL;0
1234;2000-01-01;8 Sidor;Men vi kommer att fortsätta att vara vän med länderna i EU , sade Storbritanniens ledare Theresa May .;POSITIVE;1
1235;2000-01-01;8 Sidor;Men i framtiden kommer Storbritannien att vara en vän .;POSITIVE;1
1236;2000-01-01;8 Sidor;De senaste åtta åren har Luleå vunnit guld sju gånger .;POSITIVE;1
1237;2000-01-01;8 Sidor;Där ligger hon tvåa efter ungerskan Katinka Hosszu som vunnit-14 medaljer i EM.;NEUTRAL;0
1238;2000-01-01;8 Sidor;Men flera som jobbar på valkommissionen sa att det inte var säkert att Ruto vunnit .;NEUTRAL;0
1239;2000-01-01;8 Sidor;Aldrig tidigare har något lag vunnit med så många mål i EM.;POSITIVE;1
1240;2000-01-01;8 Sidor;Han har vunnit många tävlingar .;POSITIVE;1
1241;2000-01-01;8 Sidor;Hon har också vunnit guld i skyrunning och skidalpinism .;POSITIVE;1
1242;2000-01-01;8 Sidor;Chimaev hade vunnit .;POSITIVE;1
1243;2000-01-01;8 Sidor;Brynäs och Luleå har vunnit två matcher var i finalen .;NEUTRAL;0
1244;2000-01-01;8 Sidor;Sverige har vunnit första guldet i beachvolleyboll i EM .;POSITIVE;1
1245;2000-01-01;8 Sidor;Han har vunnit flera guldmedaljer i OS på fem tusen och tio tusen meter .;POSITIVE;1
1246;2000-01-01;8 Sidor;Martin Regborn är 30 år och är från Örebro Han har aldrig tidigare vunnit ett stort mästerskap .;NEUTRAL;0
1247;2000-01-01;8 Sidor;Färjestad och Luleå har vunnit tre matcher var hittills .;NEUTRAL;0
1248;2000-01-01;8 Sidor;Hon har tidigare vunnit VM-guld i orientering .;NEUTRAL;0
1249;2000-01-01;8 Sidor;Sverige har spelat mycket bra i VM . Sverige har vunnit alla matcher de spelat .;POSITIVE;1
1250;2000-01-01;8 Sidor;Men också för att använda droger , visade detsig .;NEUTRAL;0
1251;2000-01-01;8 Sidor;Nu visade svenskarna att de kan spela ganska bra och vinna även när det inte är tävling .;POSITIVE;1
1252;2000-01-01;8 Sidor;I söndags visade Zlatan att han är frisk igen .;POSITIVE;1
1253;2000-01-01;8 Sidor;I datorerna fanns brev som visade att gerillagruppen Farc fått hjälp och pengar från Ecuador och Venezuela .;NEUTRAL;0
1254;2000-01-01;8 Sidor;Blodtestet visade att hon hade använt det förbjudna medlet Epo i en tävling i Oberhof .;NEUTRAL;0
1255;2000-01-01;8 Sidor;Då tog Marta hand om matchen och visade varför hon kallas för världens bästa fotbollsspelare .;POSITIVE;1
1256;2000-01-01;8 Sidor;Men Skellefteås spelare visade stor vilja och spelade bra hockey .;POSITIVE;1
1257;2000-01-01;8 Sidor;Svenskarna visade att de vill tillbaka till världstoppen igen .;POSITIVE;1
1258;2000-01-01;8 Sidor;Det visade sig vara väldigt svårt att bestämma vilken mat som skulle få klimatmärket .;NEUTRAL;0
1259;2000-01-01;8 Sidor;Även höjdhopparen Stefan Holm visade att han är i världstoppen .;NEUTRAL;0
1260;2000-01-01;8 Sidor;Han storspelade och visade att han är bäst trots att han får spela få matcher för sin klubb Manchester City .;POSITIVE;1
1261;2000-01-01;8 Sidor;Lotta visade vilken fantastisk målskytt hon är .;POSITIVE;1
1262;2000-01-01;8 Sidor;I det andra åket visade hon att hon kan köra fort .;POSITIVE;1
1263;2000-01-01;8 Sidor;Det visade han genom att sätta två nya världsrekord i helgens världscuptävlingar i Tyskland .;POSITIVE;1
1264;2000-01-01;8 Sidor;Och Tobias Linderoth visade att han nog klarar av att spela EM.;NEUTRAL;0
1265;2000-01-01;8 Sidor;Lärarna tyckte inte att det passade sig att han visade kalsongerna när han åt .;NEGATIVE;-1
1266;2000-01-01;8 Sidor;Men den här matchen visade att laget kan ha chans att slåss om en plats i semifinalerna .;POSITIVE;1
1267;2000-01-01;8 Sidor;Han visade att han har bra idéer och slog många riktigt smarta passningar .;POSITIVE;1
1268;2000-01-01;8 Sidor;Nu visade hon att det inte var någon tillfällighet.;POSITIVE;1
1269;2000-01-01;8 Sidor;Hon ledde loppet länge och visade att hon vill vara med och slåss om VM-medaljerna .;POSITIVE;1
1270;2000-01-01;8 Sidor;Han visade också polisen till platsen där han hade grävt ner Englas kropp .;NEUTRAL;0
1271;2000-01-01;8 Sidor;Det visade sig att han smittats av svininfluensan .;NEUTRAL;0
1272;2000-01-01;8 Sidor;Hanna Falk visade än en gång vilken fantastisk skidåkare hon är .;POSITIVE;1
1273;2000-01-01;8 Sidor;Än en gång visade han hur snabb han är när det stämmer riktigt bra .;POSITIVE;1
1274;2000-01-01;8 Sidor;Nu visade Robin att den segern inte var någon slump .;POSITIVE;1
1275;2000-01-01;8 Sidor;Polisens blodprov visade att Magnus Hedman hade dopningsmedlet Stanozolol i kroppen när han greps .;NEUTRAL;0
1276;2000-01-01;8 Sidor;När alla trodde att loppet var förlorat visade Helena Jonsson mästarform .;POSITIVE;1
1277;2000-01-01;8 Sidor;Det visade han i GE-galan i Globen .;NEUTRAL;0
1278;2000-01-01;8 Sidor;På söndagen visade Hellner och Kalla att deras segrar inte var någon tillfällighet .;POSITIVE;1
1279;2000-01-01;8 Sidor;Skyttekungen Tobias Hysén visade toppform direkt och gjorde två mål .;POSITIVE;1
1280;2000-01-01;8 Sidor;Han visade poliserna platsen där han gömt kroppen .;NEUTRAL;0
1281;2000-01-01;8 Sidor;Än en gång visade norrmannen att han är världens snabbaste skidåkare .;POSITIVE;1
1282;2000-01-01;8 Sidor;Det visade sig att kaparen var en förvirrad man från Bolivia .;NEUTRAL;0
1283;2000-01-01;8 Sidor;Emil Jönsson visade också att han kan vara med och slåss om OS-guld i Vancouver om några veckor .;POSITIVE;1
1284;2000-01-01;8 Sidor;Danmark är illa omtyckt i muslimska länder sedan danska tidningar visade elaka skämtbilder på profeten Muhammed .;NEGATIVE;-1
1285;2000-01-01;8 Sidor;Men i helgen visade Sophie Gustafson att hon är en av världens bästa golfspelare .;POSITIVE;1
1286;2000-01-01;8 Sidor;Han visade också var han lagt hennes kropp .;NEUTRAL;0
1287;2000-01-01;8 Sidor;Han erkände att han dödat henne och visade var han gömt hennes kropp .;NEUTRAL;0
1288;2000-01-01;8 Sidor;Kriget mellan Georgien och Ryssland visade att Sverige behöver ha ett bättre försvar , sade försvarsminister Sten Tolgfors i tidningen Dagens Nyheter .;NEUTRAL;0
1289;2000-01-01;8 Sidor;Emil Jönsson visade att han är i storform och vann loppet utan problem .;POSITIVE;1
1290;2000-01-01;8 Sidor;Det första valresultatet visade att president Hamid Karzai vunnit och kan fortsätta leda landet .;NEUTRAL;0
1291;2000-01-01;8 Sidor;Men den här tjejen visade ingen respekt för världsstjärnorna .;NEGATIVE;-1
1292;2000-01-01;8 Sidor;I den här matchen visade tyskorna att de är precis så bra som tidigare år .;POSITIVE;1
1293;2000-01-01;8 Sidor;Han visade vem som är världens bäste fotbollsspelare .;POSITIVE;1
1294;2000-01-01;8 Sidor;Emir Bajrami , Pontus Wernbloom , Ola Toivonen och Marcus Berg visade att de vill vara med i landslaget i fortsättningen .;NEUTRAL;0
1295;2000-01-01;8 Sidor;Han visade direkt att han är den målskytt som Milan behöver .;POSITIVE;1
1296;2000-01-01;8 Sidor;Domaren blåste straff och visade ut Lindahl .;NEUTRAL;0
1297;2000-01-01;8 Sidor;Marcus Hellner visade vilken fantastisk skidåkare han är .;POSITIVE;1
1298;2000-01-01;8 Sidor;Björn Ferry sköt lugnt och säkert hela tävlingen och mot slutet visade han sin styrka som skidåkare .;POSITIVE;1
1299;2000-01-01;8 Sidor;Filmen visade hur amerikanska soldater sköt ihjäl oskyldiga människor på en gata i Irak .;NEGATIVE;-1
1300;2000-01-01;8 Sidor;Men mamman gjorde helt rätt , visade det sig .;POSITIVE;1
1301;2000-01-01;8 Sidor;Nu visade han än en gång vilken bra slalomåkare han är .;POSITIVE;1
1302;2000-01-01;8 Sidor;Brasilien visade upp ett fantastiskt spel och har alla chanser att nå VM-finalen.;POSITIVE;1
1303;2000-01-01;8 Sidor;Det visade laget i den andra matchen mot Arsenal i Champions League .;NEUTRAL;0
1304;2000-01-01;8 Sidor;Men Nordkorea visade att laget kan ställa till problem för de andra motståndarna i gruppen .;NEGATIVE;-1
1305;2000-01-01;8 Sidor;Lagets 36-åring Sergej Obuchov visade att han fortfarande är en målkung .;POSITIVE;1
1306;2000-01-01;8 Sidor;Emil Jönsson visade att han vill vara med och slåss om guldet i sprint .;POSITIVE;1
1307;2000-01-01;8 Sidor;Alla deras spår visade det .;NEUTRAL;0
1308;2000-01-01;8 Sidor;Hon visade också upp en blodig kniv .;NEUTRAL;0
1309;2000-01-01;8 Sidor;Drogba visade att den skadade armen är okej .;POSITIVE;1
1310;2000-01-01;8 Sidor;Men här visade killarna hur gärna de vill till EM .;POSITIVE;1
1311;2000-01-01;8 Sidor;Henrik Zetterberg , Niklas Kronwall , nye backen Erik Karlsson och de andra storstjärnorna visade att Tre Kronor kan slåss om guld den här gången .;POSITIVE;1
1312;2000-01-01;8 Sidor;Det visade sig att mannen var påverkad av droger .;NEUTRAL;0
1313;2000-01-01;8 Sidor;Den-11-årige svensken visade att han vill vara med och slåss i världstoppen .;POSITIVE;1
1314;2000-01-01;8 Sidor;Tv-bilder visade pansarbilar som körde mot demonstranterna i full fart .;NEGATIVE;-1
1315;2000-01-01;8 Sidor;Det visade hon i den här tävlingen .;NEUTRAL;0
1316;2000-01-01;8 Sidor;Domarna såg vad Zlatan gjorde och visade ut honom .;NEUTRAL;0
1317;2000-01-01;8 Sidor;Bostons målvakt Tim Thomas visade toppform och släppte inte in några mål alls .;POSITIVE;1
1318;2000-01-01;8 Sidor;Usain Bolt visade bra form och vann-100 meter på tiden 9,79.;POSITIVE;1
1319;2000-01-01;8 Sidor;Wikileaks avslöjade också hemliga papper som visade att USA kände till att fångar torterades av irakiska poliser och militärer .;NEGATIVE;-1
1320;2000-01-01;8 Sidor;Men i Globen visade Jelena Isinbajeva att hon tänker slåss om guldet i VM .;POSITIVE;1
1321;2000-01-01;8 Sidor;Det visade sig senare att rånarna inte sköt med ett dödligt vapen , utan med en startpistol .;NEUTRAL;0
1322;2000-01-01;8 Sidor;Men det visade sig vara fel .;NEUTRAL;0
1323;2000-01-01;8 Sidor;Han visade polisen till ett lager där de hade gömt flera ton kemiska ämnen som kan användas för att tillverka bomber .;NEUTRAL;0
1324;2000-01-01;8 Sidor;Testerna visade att hans hjärta inte är bra .;NEGATIVE;-1
1325;2000-01-01;8 Sidor;Trestegshopparen Christian Olsson visade också vad han kan .;POSITIVE;1
1326;2000-01-01;8 Sidor;Det visade hon i tävlingen British open som avslutades i helgen .;NEUTRAL;0
1327;2000-01-01;8 Sidor;En av filmerna visade hur amerikanska soldater dödade oskyldiga människor i landet Irak .;NEGATIVE;-1
1328;2000-01-01;8 Sidor;Sverige visade inte upp något mästarspel .;NEGATIVE;-1
1329;2000-01-01;8 Sidor;PSG visade upp ett lysande spel .;POSITIVE;1
1330;2000-01-01;8 Sidor;Poliserna visade bilderna och brödernas vänner och grannar kände igen dem .;NEUTRAL;0
1331;2000-01-01;8 Sidor;Zlatan visade att han var värd pengarna det kostade klubben att köpa honom .;POSITIVE;1
1332;2000-01-01;8 Sidor;Det visade han i helgens världscuptävling i Schweiz .;NEUTRAL;0
1333;2000-01-01;8 Sidor;I kväll visade vi att vi är riktigt bra , sade Malmös anfallare Magnus Eriksson efter matchen .;POSITIVE;1
1334;2000-01-01;8 Sidor;Det visade hon i helgens tävlingar i Bruksvallarna .;NEUTRAL;0
1335;2000-01-01;8 Sidor;PSG visade sin hemmapublik att laget kan spela jämnt med Barcelona .;POSITIVE;1
1336;2000-01-01;Bloggmix 2-17;Kommentarerna från er bloggläsare värmer verkligen så mycket.;POSITIVE;1
1337;2000-01-01;Bloggmix 2-17;Jag älskar verkligen att blogga och har flyttat min blogg till Vi med barn.;POSITIVE;1
1338;2000-01-01;Bloggmix 2-17;Jag har haft ett jävligt tufft år och jag har fått hjälp från familj och vänner och utan dem hade det inte gått.;NEGATIVE;-1
1339;2000-01-01;Bloggmix 2-17;Jag hoppas att min lilla skara läsare följer med till min nya bloggadress men om ni inte gör det vill jag säga tack.;POSITIVE;1
1340;2000-01-01;Bloggmix 2-17;Nytt år, nya möjligheter och ny bloggportal.;POSITIVE;1
1341;2000-01-01;Bloggmix 2-17;På riktigt.;NEUTRAL;0
1342;2000-01-01;Bloggmix 2-17;Bloggen är en tröst för mig när jag mår dåligt och när ni tar er tid att kommentera känns mina problem inte så hopplösa längre.;POSITIVE;1
1343;2000-01-01;Bloggmix 2-17;Det ska bli jätteroligt med förändring och jag hoppas att det ger möjlighet till ännu fler inlägg och fortfarande ha kvalité.;POSITIVE;1
1344;2000-01-01;Bloggmix 2-17;Det är skönt att nå ut till andra som har gått / går igenom samma sak och finna tröst i era ord.;POSITIVE;1
1345;2000-01-01;Bloggmix 2-17;Dessa blommor skulle jag mer än gärna ha hemma som vardagsblommor och som sagt på måndagar kanske jag skulle köpa hem en färgglad bukett att ställa på bordet så en får lite extra energi och pepp med sig in i den nya veckan.;POSITIVE;1
1346;2000-01-01;Bloggmix 2-17;Men vi kör på denna termin så får vi se , annars får vi kanske ta ett ” sabbatsår ” från simskolan så kanske det lossnar om det har med åldern att göra.;NEUTRAL;0
1347;2000-01-01;Bloggmix 2-17;Jag har i och för sig en orkidé som verkar trivas som tusan.;POSITIVE;1
1348;2000-01-01;Bloggmix 2-17;Idag ska vi åka till nått ställe som heter Exploratoriet här i Skellefteå , det ska tydligen vara nått super spännande ställe med massor av experiment.;POSITIVE;1
1349;2000-01-01;Bloggmix 2-17;De håller våra ungar i shack och lär dem lite grejer medans föräldrarna försöker tjäna pengar till hyran.;POSITIVE;1
1350;2000-01-01;Bloggmix 2-17;Han fyller 5.;NEUTRAL;0
1351;2000-01-01;Bloggmix 2-17;Jag fick en sådan himla gullig kommentar som gjorde att jag fnissade till och vart så himla glad.;POSITIVE;1
1352;2000-01-01;Bloggmix 2-17;Jag var på ett fantastiskt vegetariskt / veganskt julbord tillsammans med LetsFaceIt på restaurangen Koloni på telefonplan tillsammans med ett härligt gäng youtubers och bloggare.;POSITIVE;1
1353;2000-01-01;Bloggmix 2-17;Det höll jag på att glömma.;NEUTRAL;0
1354;2000-01-01;Bloggmix 2-17;Vi avslutade med en fika på Sandy´s innan vi handlade och for hem igen.;NEUTRAL;0
1355;2000-01-01;Bloggmix 2-17;Vi fick klämma på , känna på och prova på bärselen.;NEUTRAL;0
1356;2000-01-01;Bloggmix 2-17;Och super enkel.;POSITIVE;1
1357;2000-01-01;Bloggmix 2-17;Den får inte vara kall och inte överkokt.;NEUTRAL;0
1358;2000-01-01;Bloggmix 2-17;Det vart en stor sorg för Alfons som i flera dagar letade efter flugan varje gång vi åkte bil .;NEGATIVE;-1
1359;2000-01-01;Bloggmix 2-17;Inte är jag gift heller .;NEGATIVE;-1
1360;2000-01-01;Bloggmix 2-17;Dagen Idag är det en riktig stalldag , älskar dessa dagar när jag är hemma hela dagen och kan pyssla och fixa i stallet i lugn och ro .;POSITIVE;1
1361;2000-01-01;Bloggmix 2-17;Trodde självklart inte att han skulle komma ihåg det , det var menat som en tröst för stunden för att vi skulle sluta leta och gå in i stället .;NEUTRAL;0
1362;2000-01-01;Bloggmix 2-17;På en fest hade det bara varit ytligt socialiserande .;NEGATIVE;-1
1363;2000-01-01;Bloggmix 2-17;De är mest kända för sin produkt Sleepcarrier som funnits på marknaden ett tag .;NEUTRAL;0
1364;2000-01-01;Bloggmix 2-17;Det fanns bland annat doftljus , inredning och choklad som du kan köpa till buketten till exempel .;NEUTRAL;0
1365;2000-01-01;Bloggmix 2-17;Men det är en annan debatt .;NEUTRAL;0
1366;2000-01-01;Bloggmix 2-17;Krille var på väg hem från jobbet och vi smsade lite .;NEUTRAL;0
1367;2000-01-01;Bloggmix 2-17;Jag var med i Metro här för någon dag sedan .;NEUTRAL;0
1368;2000-01-01;Bloggmix 2-17;Och inte för att prata om hur dyrt det kan vara med julen .;NEUTRAL;0
1369;2000-01-01;Bloggmix 2-17;Jag kan vinkla skärmen i vissa lägen , men inte utåt .;NEUTRAL;0
1370;2000-01-01;Bloggmix 2-17;Så vill du lära dig mer om vilka fördelar som finns med att kombinera storytelling med SEO hittar du mer info i detta inlägg hos Viva Media .;NEUTRAL;0
1371;2000-01-01;Bloggmix 2-17;När det väl var dags att börja praktisera så insåg jag en sak .;NEUTRAL;0
1372;2000-01-01;Bloggmix 2-17;Du beter dig som en högstadiemobbare när du skrattar och stirrar på mig när din man skämtar om hur ful jag är .;NEGATIVE;-1
1373;2000-01-01;Bloggmix 2-17;Jag får ont i både axlar och rygg vilket har resulterat i att jag slutade bära Ines i den .;NEGATIVE;-1
1374;2000-01-01;Bloggmix 2-17;Det är jävligt borta bra men fy fan vad skönt att komma hem till sitt eget också .;POSITIVE;1
1375;2000-01-01;Bloggmix 2-17;Jag bet ihop och bad till högre makter att jag skulle slippa det och någon verkade höra mina böner .;NEGATIVE;-1
1376;2000-01-01;Bloggmix 2-17;Så nu denna termin till exempel ska de öva på grodtag och att kunna kombinera ben med armar för att kunna få ett ordentligt simtag .;NEUTRAL;0
1377;2000-01-01;Bloggmix 2-17;Tanken var att jag skulle tränat Nicko i onsdags men det blev förhinder .;NEGATIVE;-1
1378;2000-01-01;Bloggmix 2-17;Däremot var gårdagen inte lika bra .;NEGATIVE;-1
1379;2000-01-01;Bloggmix 2-17;Han är verkligen genomsnäll och trygg .;POSITIVE;1
1380;2000-01-01;Bloggmix 2-17;Tycker om att hästarna får stå ifred och äta sin frukost utan att vi mockar eller byter täcken på dem .;POSITIVE;1
