id	mydate	author	posts	text	polarity
1348	2021-05-31	AndersTengell	#1881	Varför? För att om spridningen av spikproteinet i kroppen visar_sig stor måste vi avbryta vaccineringen med nuvarande vaccin, behålla restriktioner och utveckla ett nytt bättre vaccin. Du får det att låta som att man måste välja antingen Covid_19 eller nuvarande vaccin. Man kan faktiskt välja att varken få Covid_19 eller vaccin, tills ett säkert och beprövat vaccin är framtaget.	POSITIVE
1349	2021-05-31	henriko	#7372	Så du föreslår nedstängning i ett halvår med endast polis och militär på gatorna? Tejp på lägenhetsdörrar? Eller vad?	NEUTRAL
1350	2021-05-31	KlartSur	#6566	Jag tycker det är tråkigt att alla inte vill vaccinera sig, men jag tror inte på krav. Däremot tycker jag det är självklart att de som drabbas av Covid och inte är vaccinerade, trots_att de flera gånger haft möjlighet, helt_enkelt skall vägras vård. Vaccinet var den vård som erbjöds, dessutom helt gratis. Tar man inte den, så får man också ta konsekvenserna.	NEUTRAL
1351	2021-05-31	henriko	#7372	Vet vi verkligen detta för den sk Indienvaranten ännu?	NEUTRAL
1352	2021-05-31	TheOldOneKnows	#1822	Det finns ingen Indienvariant enligt Indien själva. De borde ju veta. Den ökning vi sett där beror helt_och_hållet på vaccinen. Folk blir sjuka av spikproteiner helt enkelt.	NEUTRAL
1353	2021-05-31	LadySweden	#15183	Då anser du säkert också att ovaccinerade samtidigt ska ges skattelättnader.	POSITIVE
1354	2021-06-01	RostigHink	#6390	Faktaresistensen står din sida för. Sedan är det svårt att avgöra vad som är äkta och vad som kommer från påverkanskampanjer från vissa stater som har ett intresse i att splittra västvärlden. Synd att inte vissa ser igenom detta. Bekämpas bäst med fakta från vetenskapliga_studier och inte sociala media, MSM och alternativmedia,	NEUTRAL
1355	2021-06-01	AndersTengell	#1881	Nej, jag föreslår att vi fortsätter som vi gjort fram tills nu, med relativt milda restriktioner där ett stort ansvar läggs på individen att frivilligt ta sitt ansvar. Jag tror det har en bra effekt även_om en del skiter i det såklart. En lock-down med tejp på lägenhetsdörrar osv vore såklart ett drömscenario, om vi kunde genomföra det samtidigt över hela världen, då skulle vi kanske lyckas utrota viruset, men det är inte genomförbart.	NEUTRAL
1356	2021-06-01	borskungen	#12147	Du är ute och cyklar. Studien från Salk Institute som beskriver verkningsmekanismen kom ju flera månader efter_att vacciner var klara.	NEUTRAL
1357	2021-06-01	borskungen	#12147	Det behövs inget vaccin. Det räcker med Ivermectin, D-vitamin, C-vitamin och zink.	POSITIVE
1358	2021-06-01	borskungen	#12147	Man kan göra som i Uttar_Pradesh, ge Ivermectin profylaktiskt och som behandling. De har fått ned spridningen till fall - på miljoner invånare.	NEUTRAL
1359	2021-06-01	GonerStoner	#1961	Så bara för att man väljer att inte fylla sin kropp med kemikalier som inte testats för långvariga_biverkning är man högerextrem? Skall man inte vara kritiskt till något som i_grund_och_botten drivs av pengar? Dom jublar ju över varje doktor som skriver_ut tex Xanor som ägs av Pfizer, dom har även skapat en medicin som heter Lyrica och är EXTREMT beroendeframkallande. . Sen är jag inte anti-vaxer, vill människor ta vaccinet så varsågoda Jag bestämmer över min egen kropp har följt restriktionerna, bär mask på affären men känns meningslöst då 90% går utan och trängs. Ärligt talat så tar jag hellre Corona framför sprutan. på mitt jobb har haft det och dom var sjuka några dagar sen var det över.	POSITIVE
1360	2021-06-01	henriko	#7372	Menar du att de inte har kört med lock_down och andra åtgärder, och att det enbart är denna ivermedicin som hjälp? Jag vet inte vilka källor du har som hävdar att Ivermedicin skulle vara the magic bullet , eftersom du inte redovisar någon sådan. Men här tex är de inte lika säkra som du: apart from aggressive contact tracing and surveillance, the lower positivity and fatality rates may be attributed to the large-scale use of Ivermectin use in the state URL Så vitt jag kan förstå har man gett denna medicin till de som testats positiva, samt till vårdpersonal. Man kan mycket_väl tänka_sig att detta kan fungera för att hålla nere dödstalen. Men jag förstår inte hur du tänker_dig att ge medicin till de som redan blivit sjuka ska stoppa smittan. AndersTengells påstående som jag ifrågasatte var att man skulle kunna slippa både vaccin och covid. Detta verkar inte vara en väg att slippa covid, utan bara ett sätta att överleva covid. Så frågan kvarstår hur folk kan slippa få varken vaccin eller covid, utan en ordentlig lock_down som givetvis skulle fungera rent medicinskt.	POSITIVE
1361	2021-06-01	henriko	#7372	Alltså med en utrullning av vaccination sedan årsskiftet.	NEUTRAL
1362	2021-06-01	88g14flashplant	#3628	Ja men du måste förstå att även matematik idag anses vara rasism. Vaccinvilja är ett mått på konformism, vilket förståeligt är av vikt för kommunismen. Därav förklaras det vara en solidaritetshandling att låta sig utsättas.	POSITIVE
1363	2021-06-01	henriko	#7372	Jaha. Problemet med att argumentera emot folk som tror på religion, slagrutor, hartmanlinjer och currykryss är att ingen av dem har någon riktigt enhetlig gemensam bas, och alla tror lite olika. Jag trodde ni coronaantivaxxers trodde att det hade skapats en potent indisk variant, på_grund_av vaccinet, för det har en annan antivaxxer förklarat för mig, Eller, vänta nu. Även du själv skrev Mutationer som skapas av de vaccinerade, och som inget vaccin skyddar mot till_skillnad_mot naturlig immunitet/genomlevd infektion som ger en mycket bredare och utförligare skyddsnivå. tidigare i denna tråd. Förövrigt. Hur vore det om du besvarade de frågor jag ställde? Jag har försökt svara på dina.	POSITIVE
1364	2021-06-01	NeoVain	#2867	Det fungerar profylaxiskt. 1-2 månader framöver blir du immun.	POSITIVE
1365	2021-06-01	henriko	#7372	Fast om man ger det till de som redan smittats, så lär ju de ha immunitet längre än så, av själva infektionen.	NEUTRAL
1366	2021-06-01	NeoVain	#2867	Givetvis, en livstid bör det vara. Därför ger man det dels till riskgrupper i_förväg och dels till de som är sjuka för att bota dem. Det fungerar för alla, till_skillnad_mot vaccinen . Dessutom utan risk i förhållande.	POSITIVE
1367	2021-06-01	banbrytare	#289	Såklart att det gör. Människokroppen och dess organ och olika delar är inga fristående system där injecerade ämnen stannar och verkar lokalt. Så självklart påverkas hela kroppen av en vaccinering, men med det sagt behöver det inte vara något negativt.	POSITIVE
1368	2021-06-01	Quackenbush	#1569	Den som tagit sitt vaccin smittar mycket mindre än om hen inte vaccinerats. Ställ det mot en ovaccinerad som inte heller får särskilt stora besvär och istället väljer att gå till arbetet och röra_sig ute bland folk under hela sin smittotid. Hur många liv har hen på sitt samvete? All tillgänglig forskning stödjer vad jag säger.	POSITIVE
1369	2021-06-01	constant	#28258	Det beror på. Om den hemma i sängen inte har smittat någon innan symptomen, och om den hemma i sängen kan klara_sig alldeles själv eller inte, om den har familj till exempel. Generellt så smittar vaccinerade färre människor än ovaccinerade. Det är därför myndigheter vill att vi ska vaccinera oss, så_att vi får igång landet igen, till fördel för multinationella företag liksom för småföretag och för vår personliga hälsa. Trodde det hade gått fram, men i den här tråden finns det tydligen rejält med faktaresistens.	POSITIVE
1370	2021-06-01	getbusy	#3383	Vi kommer se massa roliga effekter om 10-15 år.	POSITIVE
1371	2021-06-01	MisterMagooo	#2113	Har du en kristallkula? Eller en tidsmaskin? Visa lite foton, så tror vi dig!	NEUTRAL
1372	2021-06-01	4YYX	#4350	jag orkar inte googla, vilka blir risker med detta?	NEUTRAL
1373	2021-06-01	constant	#28258	Försöker undvika att skriva här, eller ens om vaccinet, men ibland kliar det i fingrarna, mot bättre vetande. Tufft att smittan verkar gå ner nu i alla fall, tack_vare många vaccinerade. Kanske man kan få ta den där efterlängtade turen till Teneriffa i mars, och varför inte nåt till Afrika i redan höst :-O Jag har fått mina två från Astra, inte för ålder utan för mitt yrke. Ingen biverkan, men det kanske kommer... Så ut och resa upp alla pengar jag sparat, snabbt. Edit: Funderar på om det där kliandet i resekuken kan vara en biverkan. Svårt att kolla av med mina medresenärer, då ingen ovaccinerad kommer att vara med på resan.	POSITIVE
1374	2021-06-01	Guest2185	#10	Ett relevant tillägg som tar up en del av konsekvenserna: Källa: En paragraf ur 'Corona Unmasked'. Delvis skrivet av kritiker Dr. Sucharit Bhakdi, Mirkobiolog, tidigare chef för Institutet för medicinsk mikrobiologi och hygien.	NEUTRAL
1375	2021-06-01	K1ngen	#1239	Det du skriver är ju självklart, varför rabblar du upp det för att istället svara på min fråga?	POSITIVE
1376	2021-06-01	K1ngen	#1239	Är väl självklart att vaccinerde smittar mindre, varför skulle vi annars vaccinera_oss pappskalle?	NEUTRAL
1377	2021-06-01	givemeyourmoney	#4391	Sannolikheten för att personer som har vaccinerats ska föra smittan vidare är mellan och procent lägre, jämfört med ovaccinerade personer. URL	NEUTRAL
1378	2021-06-01	LuluBrooksie	#24066	Vilken forskning säger att vaccinerade smittar mer än icke vaccinerade??? Källor tack.	POSITIVE
1379	2021-06-01	borskungen	#12147	Det här är ingen konspirationsteori eller alternativ teori utan en vetenskaplig hypotes som bekräftats. I studien i trådstarten som handlar om Modernas_vaccin så hittade man kompletta spikproteiner. Du får gärna länka till studier för andra vacciner. Nu är det i_och_för_sig osannolikt att det är hela spikproteinet som orsakar de vaskulära skadorna. Det känns som att vaccinfanatiker försöker greppa efter halmstrån.	POSITIVE
1380	2021-06-01	henriko	#7363	Jag ser inget i den artikeln som tyder på annat än att man gett till sjuka och vårdpersonal, i_enlighet_med länken jag redan presenterat. Exakt vilken text syftar du på som visar att alla, eller i_alla_fall väldigt många, friska har tagit Ivermedicin i förebyggande syfte?	POSITIVE
1381	2021-06-01	ilikepancakes	#4836	Låter spännande. Källa på att deras vaccin togs_fram på totalt timmar?	POSITIVE
1382	2021-06-01	Intensivtklok	#10450	Ingen forskning, det är just det som är saken. De som är vaccinerade smittar inte alls eller mycket mindre.	NEUTRAL
1383	2021-06-01	gason	#3200	Länkposter raderade. (FB) VIKTIGT Läs innan du postar i Konspirationsforumet! / Moderator	POSITIVE
1384	2021-06-01	henriko	#7363	Jag förstår att de använde ivermedicin i_stort skala i vissa regioner, och i andra regioner inte alls, på sjuka och på vårdpersonal. Men det jag efterlyser är var det står att de i de regioner där de använde det också använde det i stor skala förebyggande på friska (ej vårdpersonal). Och finns en sådan källa borde den rimligen ange en procentsats, hur många av befolkningen som behandlats.	POSITIVE
1385	2021-06-01	gason	#3200	Ämnen sammanfogade. Länk till startinlägg i infogad_tråd: Bekräftat: Vaccinets spikproteiner tar_sig_ut i blodomloppet / Moderator	POSITIVE
1386	2021-06-01	revodneb	#23445	Ofarligt skulle jag inte säga men de flesta verkar klara det bra. Tyvärr känner jag ungdomar i årsåldern som blivit_av med lukt och smaksinnet, kanske ofarligt men inte så kul om man är ung. Ja det är ju frivilligt att ta vaccinet. Tror tyvärr att många har svårt för att avgöra det här med risk kontra nytta.	NEUTRAL
1387	2021-06-01	negrofoben	#6507	Gamla nyheter, inget som stöder påståendet att vacciner skulle vara ett misstag!	POSITIVE
1388	2021-06-01	borskungen	#12147	Studien är publicerad 20:e maj. Från Modernas sida är det nog inget misstag . De tjänar mångmiljardbelopp och behöver inte ansvara för biverkningar från deras spikproteinvaccin.	POSITIVE
1389	2021-06-01	Grand-canyon	#9433	Just detta och spruta direkt i blodet har inte vart bra. Det ska ta sig dit själv. Själv har jag insett att jag inte vill ha spik i blodet då dessa kan ställa till lika mycket som viruset. Israel gick sin egen väg och dom dröjde med att pynta för vaccinet. Konstigt dom som vill vara bundis med jänkarna. Eller kan det vart alla biverkningar på unga israeler som fick dom att backa dos nr 2.	POSITIVE
1390	2021-06-01	neuron-drone	#13135	Du förstår nog inte hur vaccin fungerar. Självklart åker inte en massa spikproteiner runt i blodet. Hur skulle det gå till? Skulle spikproteiner börja föröka sig i ditt blod?	POSITIVE
1391	2021-06-01	MrArtur	#6063	Du bör nog besvara forakar bakom denna studie URL Och berätta för dem att du minsann vet bättre utan en enda studie att referera till.	POSITIVE
1392	2021-06-01	Sonafnorr	#594	För att en handling ska vara grundad i solidaritet måste den göras av fri vilja. Om en människa tvingas till en handling kan man ju inte hävda att handlingen görs i solidaritet.	POSITIVE
1393	2021-06-01	NeoVain	#2867	Inget i den studien motsäger det jag skrev. De har tagit gammalt donerat blod och observerat en stark reaktion vid bemötande med vaccinen. De har inte observerat hur detta påverkar någon person som innehåller detta blod, vilket var vad jag pratade om. Men med lite logisk_tänkande så borde du kunna räkna_ut det själv(Iofs verkar det svårt för en del med lägre IQ än mig, 147, men försök iaf. Du borde veta rätt bra iaf). De bekräftar snarare vad jag säger med andra ord. Det finns fler studier på detta som bekräftar det ännu bättre. Här talar de om det(Fulla senatsförhöret i Texas) URL Var inte en idiot som bara kollar på studier och inte kan koppla dessa till den verkliga världen. Här. Denna kommer göra_dig nytta. URL	POSITIVE
1394	2021-06-01	MrArtur	#6063	Ja iofs. Vad är väl publicerad vetenskap att ta_hänsyn_till när vi har fringe - cringetänkaren NeoVain på flashbacks vetenskapsforum att tillgå. Bra poäng.	POSITIVE
1395	2021-06-01	NeoVain	#2867	Månadens citat. När jag återigen fick er att känna_er så dumma så ni går till personangrepp, den lägsta formen av kritik, och vad som tillgås av de allra lägst stående individer enligt grahams pyramid av argumentationstaktiker.(Uppåt är bra, inte neråt. URL De lägst kravlande paddorna, som slickar djävulen i röven i evigheters evighet, eller tills tungan upplöses i molekyler av friktionen, vilket iofs kan gå rätt fort, men det är en annan sak. Ja det ska jag nog rama in och hänga på väggen.(Guldram. 24k) Testa faktakolla lite, jag vet det är mycket att läsa, men det kan få er att nå lite högre på pyramiden iaf. Förhoppningsvis kan vi åtekomma till sakfrågan tillslut då också. Börja med fulla senatsförhöret, listet mer än nyligen i tråden för att ni ska ha hunnit sett det än, speciellt som ni sitter här och uppdaterar forumet gånger i sekunden. Bra betalt?	POSITIVE
